#Epoch	RMSE	MAE	MAPE(%)
85	0.0112	0.0106	0.08
86	0.0129	0.0124	0.09
87	0.0104	0.0099	0.07
88	0.0134	0.0128	0.09
89	0.0115	0.0109	0.08
90	0.0122	0.0117	0.08
91	0.0103	0.0097	0.07
92	0.0129	0.0124	0.09
93	0.0106	0.0100	0.07
94	0.0129	0.0123	0.09
95	0.0107	0.0100	0.07
96	0.0119	0.0113	0.08
97	0.0095	0.0089	0.06
98	0.0127	0.0122	0.09
99	0.0107	0.0101	0.07
100	0.0125	0.0119	0.08
101	0.0111	0.0105	0.07
102	0.0119	0.0113	0.08
103	0.0096	0.0090	0.06
104	0.0127	0.0121	0.09
105	0.0114	0.0108	0.08
106	0.0117	0.0110	0.08
107	0.0097	0.0090	0.06
108	0.0126	0.0121	0.09
109	0.0115	0.0109	0.08
110	0.0115	0.0108	0.08
111	0.0096	0.0089	0.06
112	0.0126	0.0120	0.09
113	0.0103	0.0097	0.07
114	0.0119	0.0113	0.08
115	0.0108	0.0103	0.07
116	0.0121	0.0115	0.08
117	0.0103	0.0097	0.07
118	0.0121	0.0114	0.08
119	0.0104	0.0099	0.07
120	0.0120	0.0114	0.08
121	0.0106	0.0100	0.07
122	0.0121	0.0115	0.08
123	0.0101	0.0096	0.07
124	0.0119	0.0114	0.08
125	0.0104	0.0098	0.07
126	0.0120	0.0114	0.08
127	0.0101	0.0095	0.07
128	0.0120	0.0114	0.08
129	0.0104	0.0099	0.07
130	0.0119	0.0113	0.08
131	0.0101	0.0095	0.07
132	0.0121	0.0115	0.08
133	0.0100	0.0095	0.07
134	0.0121	0.0116	0.08
135	0.0104	0.0099	0.07
136	0.0119	0.0114	0.08
137	0.0103	0.0098	0.07
138	0.0122	0.0117	0.08
139	0.0103	0.0098	0.07
140	0.0122	0.0117	0.08
141	0.0108	0.0103	0.07
142	0.0120	0.0115	0.08
143	0.0105	0.0100	0.07
144	0.0122	0.0117	0.08
145	0.0104	0.0099	0.07
146	0.0123	0.0118	0.08
147	0.0106	0.0102	0.07
148	0.0121	0.0116	0.08
149	0.0105	0.0100	0.07
150	0.0123	0.0118	0.08
151	0.0103	0.0099	0.07
152	0.0124	0.0119	0.08
153	0.0102	0.0098	0.07
154	0.0124	0.0119	0.08
155	0.0108	0.0102	0.07
156	0.0112	0.0108	0.08
157	0.0083	0.0079	0.06
158	0.0112	0.0107	0.08
159	0.0135	0.0130	0.09
160	0.0080	0.0076	0.05
161	0.0116	0.0112	0.08
162	0.0124	0.0121	0.09
163	0.0116	0.0112	0.08
164	0.0109	0.0105	0.07
165	0.0114	0.0110	0.08
166	0.0096	0.0093	0.07
167	0.0114	0.0111	0.08
168	0.0130	0.0126	0.09
169	0.0114	0.0110	0.08
170	0.0099	0.0094	0.07
171	0.0110	0.0106	0.08
172	0.0089	0.0086	0.06
173	0.0113	0.0110	0.08
174	0.0122	0.0119	0.08
175	0.0116	0.0112	0.08
176	0.0105	0.0102	0.07
177	0.0111	0.0107	0.08
178	0.0110	0.0107	0.08
179	0.0111	0.0108	0.08
180	0.0108	0.0105	0.07
181	0.0114	0.0110	0.08
182	0.0106	0.0103	0.07
183	0.0103	0.0099	0.07
184	0.0105	0.0102	0.07
185	0.0106	0.0103	0.07
186	0.0122	0.0119	0.08
187	0.0097	0.0094	0.07
188	0.0094	0.0091	0.06
189	0.0110	0.0107	0.08
190	0.0120	0.0117	0.08
191	0.0100	0.0097	0.07
192	0.0093	0.0091	0.06
193	0.0104	0.0101	0.07
194	0.0111	0.0108	0.08
195	0.0096	0.0093	0.07
196	0.0105	0.0103	0.07
197	0.0096	0.0094	0.07
198	0.0108	0.0106	0.08
199	0.0091	0.0089	0.06
200	0.0112	0.0110	0.08
