#Epoch	RMSE	MAE	MAPE(%)
106	0.3825	0.1705	1.68
107	0.3822	0.1700	1.67
108	0.3820	0.1707	1.68
109	0.3817	0.1702	1.68
110	0.3816	0.1708	1.68
111	0.3813	0.1704	1.68
112	0.3811	0.1710	1.69
113	0.3809	0.1706	1.68
114	0.3808	0.1713	1.69
115	0.3806	0.1710	1.69
116	0.3805	0.1714	1.69
117	0.3805	0.1717	1.70
118	0.3806	0.1719	1.70
119	0.3805	0.1722	1.70
120	0.3806	0.1720	1.70
121	0.3806	0.1732	1.71
122	0.3805	0.1725	1.71
123	0.3804	0.1738	1.72
124	0.3805	0.1726	1.71
125	0.3807	0.1742	1.73
126	0.3812	0.1740	1.72
127	0.3815	0.1751	1.74
128	0.3809	0.1742	1.73
129	0.3819	0.1755	1.74
130	0.3814	0.1755	1.74
131	0.3814	0.1752	1.74
132	0.3823	0.1763	1.75
133	0.3827	0.1763	1.75
134	0.3839	0.1775	1.76
135	0.3850	0.1782	1.77
136	0.3868	0.1795	1.78
137	0.3887	0.1806	1.79
138	0.3913	0.1827	1.81
139	0.3937	0.1841	1.83
140	0.3971	0.1872	1.86
141	0.4000	0.1887	1.87
142	0.4038	0.1918	1.90
143	0.4079	0.1941	1.93
144	0.4123	0.1982	1.97
145	0.4173	0.2013	2.00
146	0.4232	0.2078	2.07
147	0.4274	0.2090	2.08
148	0.4346	0.2170	2.16
149	0.4391	0.2181	2.17
150	0.4460	0.2255	2.25
151	0.4513	0.2278	2.27
152	0.4577	0.2347	2.35
153	0.4620	0.2364	2.36
154	0.4681	0.2422	2.42
155	0.4720	0.2439	2.44
156	0.4777	0.2488	2.49
157	0.4815	0.2501	2.50
158	0.4879	0.2557	2.56
159	0.4917	0.2576	2.58
160	0.4964	0.2609	2.61
161	0.5003	0.2631	2.63
162	0.5048	0.2665	2.67
163	0.5089	0.2691	2.69
164	0.5124	0.2713	2.72
165	0.5158	0.2732	2.73
166	0.5188	0.2753	2.75
167	0.5213	0.2759	2.76
168	0.5248	0.2787	2.79
169	0.5267	0.2789	2.79
170	0.5297	0.2814	2.82
171	0.5314	0.2812	2.81
172	0.5341	0.2837	2.84
173	0.5356	0.2832	2.83
174	0.5383	0.2856	2.86
175	0.5396	0.2848	2.85
176	0.5424	0.2874	2.87
177	0.5434	0.2866	2.86
178	0.5455	0.2883	2.88
179	0.5469	0.2884	2.88
180	0.5486	0.2894	2.89
181	0.5498	0.2895	2.89
182	0.5514	0.2904	2.90
183	0.5519	0.2900	2.89
184	0.5531	0.2904	2.90
185	0.5537	0.2900	2.89
186	0.5552	0.2908	2.90
187	0.5562	0.2907	2.90
188	0.5577	0.2915	2.91
189	0.5592	0.2921	2.91
190	0.5604	0.2925	2.92
191	0.5616	0.2929	2.92
192	0.5628	0.2935	2.93
193	0.5642	0.2941	2.93
194	0.5652	0.2943	2.93
195	0.5662	0.2947	2.94
196	0.5669	0.2949	2.94
197	0.5681	0.2954	2.94
198	0.5690	0.2958	2.95
199	0.5696	0.2961	2.95
200	0.5704	0.2963	2.95
