#Epoch	RMSE	MAE	MAPE(%)
131	0.0084	0.0075	0.06
132	0.0102	0.0098	0.08
133	0.0157	0.0148	0.12
134	0.0189	0.0184	0.15
135	0.0037	0.0031	0.03
136	0.0020	0.0018	0.02
137	0.0035	0.0028	0.02
138	0.0081	0.0080	0.07
139	0.0062	0.0048	0.04
140	0.0067	0.0064	0.05
141	0.0119	0.0119	0.10
142	0.0232	0.0232	0.19
143	0.0288	0.0287	0.24
144	0.0036	0.0032	0.03
145	0.0151	0.0143	0.12
146	0.0273	0.0272	0.23
147	0.0197	0.0193	0.16
148	0.0273	0.0273	0.23
149	0.0167	0.0166	0.14
150	0.0200	0.0199	0.17
151	0.0041	0.0037	0.03
152	0.0099	0.0095	0.08
153	0.0187	0.0186	0.16
154	0.0186	0.0183	0.15
155	0.0107	0.0106	0.09
156	0.0205	0.0204	0.17
157	0.0049	0.0042	0.04
158	0.0211	0.0208	0.17
159	0.0078	0.0072	0.06
160	0.0041	0.0039	0.03
161	0.0049	0.0048	0.04
162	0.0072	0.0072	0.06
163	0.0423	0.0422	0.35
164	0.0377	0.0376	0.31
165	0.0224	0.0215	0.18
166	0.0228	0.0227	0.19
167	0.0107	0.0106	0.09
168	0.0392	0.0391	0.33
169	0.0367	0.0366	0.31
170	0.0376	0.0376	0.31
171	0.0057	0.0055	0.05
172	0.0092	0.0083	0.07
173	0.0200	0.0177	0.15
174	0.0093	0.0085	0.07
175	0.0156	0.0155	0.13
176	0.0162	0.0159	0.13
177	0.0056	0.0052	0.04
178	0.0165	0.0162	0.14
179	0.0149	0.0138	0.12
180	0.0167	0.0162	0.14
181	0.0289	0.0288	0.24
182	0.0042	0.0032	0.03
183	0.0147	0.0146	0.12
184	0.0428	0.0428	0.36
185	0.0279	0.0277	0.23
186	0.0131	0.0127	0.11
187	0.0038	0.0033	0.03
188	0.0224	0.0223	0.19
189	0.0186	0.0179	0.15
190	0.0124	0.0121	0.10
191	0.0137	0.0133	0.11
192	0.0181	0.0180	0.15
193	0.0213	0.0213	0.18
194	0.0028	0.0028	0.02
195	0.0193	0.0192	0.16
196	0.0042	0.0035	0.03
197	0.0044	0.0035	0.03
198	0.0106	0.0104	0.09
199	0.0196	0.0186	0.16
200	0.0030	0.0028	0.02
