#Epoch	RMSE	MAE	MAPE(%)
75	0.5463	0.4822	2.90
76	0.5474	0.4828	2.91
77	0.5487	0.4837	2.91
78	0.5497	0.4842	2.92
79	0.5510	0.4849	2.92
80	0.5520	0.4855	2.93
81	0.5498	0.4830	2.91
82	0.5508	0.4836	2.91
83	0.5518	0.4841	2.92
84	0.5529	0.4847	2.92
85	0.5542	0.4855	2.93
86	0.5555	0.4863	2.93
87	0.5568	0.4872	2.94
88	0.5581	0.4881	2.94
89	0.5595	0.4890	2.95
90	0.5608	0.4899	2.95
91	0.5622	0.4908	2.96
92	0.5635	0.4917	2.96
93	0.5649	0.4926	2.97
94	0.5662	0.4935	2.98
95	0.5676	0.4945	2.98
96	0.5690	0.4954	2.99
97	0.5703	0.4963	2.99
98	0.5717	0.4973	3.00
99	0.5730	0.4982	3.00
100	0.5745	0.4993	3.01
101	0.5758	0.5001	3.02
102	0.5773	0.5013	3.02
103	0.5781	0.5018	3.03
104	0.5799	0.5032	3.04
105	0.5806	0.5036	3.04
106	0.5829	0.5055	3.05
107	0.5840	0.5063	3.05
108	0.5858	0.5079	3.06
109	0.5871	0.5089	3.07
110	0.5886	0.5102	3.08
111	0.5901	0.5113	3.08
112	0.5915	0.5125	3.09
113	0.5930	0.5137	3.10
114	0.5945	0.5150	3.11
115	0.5960	0.5162	3.11
116	0.5976	0.5175	3.12
117	0.5991	0.5189	3.13
118	0.6007	0.5203	3.14
119	0.6023	0.5216	3.15
120	0.6038	0.5230	3.16
121	0.6053	0.5243	3.16
122	0.6069	0.5257	3.17
123	0.6086	0.5272	3.18
124	0.6104	0.5288	3.19
125	0.6120	0.5302	3.20
126	0.6137	0.5318	3.21
127	0.6153	0.5332	3.22
128	0.6170	0.5347	3.23
129	0.6184	0.5360	3.23
130	0.6202	0.5376	3.24
131	0.6218	0.5392	3.25
132	0.6236	0.5408	3.26
133	0.6248	0.5419	3.27
134	0.6266	0.5436	3.28
135	0.6287	0.5457	3.29
136	0.6308	0.5477	3.30
137	0.6325	0.5493	3.31
138	0.6348	0.5516	3.33
139	0.6365	0.5532	3.34
140	0.6388	0.5554	3.35
141	0.6400	0.5565	3.36
142	0.6421	0.5584	3.37
143	0.6437	0.5599	3.38
144	0.6460	0.5620	3.39
145	0.6474	0.5632	3.40
146	0.6498	0.5654	3.41
147	0.6509	0.5663	3.42
148	0.6536	0.5687	3.43
149	0.6548	0.5696	3.44
150	0.6575	0.5720	3.45
151	0.6592	0.5734	3.46
152	0.6621	0.5761	3.48
153	0.6640	0.5777	3.49
154	0.6666	0.5800	3.50
155	0.6689	0.5819	3.51
156	0.6711	0.5839	3.52
157	0.6732	0.5855	3.53
158	0.6750	0.5869	3.54
159	0.6768	0.5882	3.55
160	0.6789	0.5900	3.56
161	0.6809	0.5915	3.57
162	0.6833	0.5936	3.58
163	0.6855	0.5953	3.59
164	0.6878	0.5972	3.60
165	0.6902	0.5991	3.62
166	0.6924	0.6007	3.63
167	0.6951	0.6029	3.64
168	0.6971	0.6043	3.65
169	0.7006	0.6074	3.67
170	0.7032	0.6094	3.68
171	0.7066	0.6122	3.69
172	0.7097	0.6148	3.71
173	0.7127	0.6173	3.73
174	0.7163	0.6205	3.75
175	0.7193	0.6230	3.76
176	0.7229	0.6262	3.78
177	0.7260	0.6288	3.80
178	0.7293	0.6316	3.81
179	0.7329	0.6347	3.83
180	0.7361	0.6375	3.85
181	0.7394	0.6403	3.87
182	0.7425	0.6429	3.88
183	0.7459	0.6458	3.90
184	0.7495	0.6489	3.92
185	0.7526	0.6516	3.93
186	0.7563	0.6549	3.95
187	0.7597	0.6579	3.97
188	0.7633	0.6609	3.99
189	0.7673	0.6646	4.01
190	0.7710	0.6678	4.03
191	0.7752	0.6716	4.05
192	0.7790	0.6750	4.07
193	0.7829	0.6784	4.10
194	0.7873	0.6825	4.12
195	0.7911	0.6859	4.14
196	0.7948	0.6892	4.16
197	0.7985	0.6925	4.18
198	0.8032	0.6970	4.21
199	0.8071	0.7007	4.23
200	0.8134	0.7069	4.27
