#Epoch	RMSE	MAE	MAPE(%)
102	0.6149	0.6109	3.59
103	0.6317	0.6275	3.69
104	0.6404	0.6365	3.74
105	0.6275	0.6240	3.67
106	0.5863	0.5845	3.44
107	0.5592	0.5563	3.27
108	0.5521	0.5490	3.23
109	0.6073	0.6054	3.56
110	0.6010	0.5987	3.52
111	0.5606	0.5570	3.28
112	0.6339	0.6313	3.71
113	0.5992	0.5975	3.51
114	0.5954	0.5940	3.49
115	0.5908	0.5885	3.46
116	0.6218	0.6177	3.63
117	0.6590	0.6562	3.86
118	0.6127	0.6107	3.59
119	0.6122	0.6091	3.58
120	0.6329	0.6310	3.71
121	0.6247	0.6215	3.66
122	0.5944	0.5922	3.48
123	0.6156	0.6142	3.61
124	0.5771	0.5752	3.38
125	0.5897	0.5880	3.46
126	0.6154	0.6132	3.61
127	0.5952	0.5935	3.49
128	0.5755	0.5741	3.38
129	0.6252	0.6241	3.67
130	0.5805	0.5788	3.40
131	0.6820	0.6809	4.01
132	0.5813	0.5794	3.41
133	0.6093	0.6077	3.57
134	0.5544	0.5524	3.25
135	0.6448	0.6429	3.78
136	0.6182	0.6164	3.63
137	0.6381	0.6370	3.75
138	0.5693	0.5676	3.34
139	0.6124	0.6106	3.59
140	0.6083	0.6062	3.57
141	0.5975	0.5959	3.51
142	0.5603	0.5580	3.28
143	0.5514	0.5495	3.23
144	0.5743	0.5724	3.37
145	0.5444	0.5427	3.19
146	0.5690	0.5666	3.33
147	0.6071	0.6050	3.56
148	0.5556	0.5531	3.25
149	0.5626	0.5597	3.29
150	0.6109	0.6085	3.58
151	0.5684	0.5658	3.33
152	0.5872	0.5845	3.44
153	0.5514	0.5487	3.23
154	0.5703	0.5687	3.35
155	0.5775	0.5762	3.39
156	0.5349	0.5332	3.14
157	0.5337	0.5322	3.13
158	0.5504	0.5485	3.23
159	0.5417	0.5395	3.17
160	0.5891	0.5872	3.45
161	0.5889	0.5867	3.45
162	0.5339	0.5317	3.13
163	0.5091	0.5075	2.99
164	0.5410	0.5390	3.17
165	0.5561	0.5543	3.26
166	0.5655	0.5637	3.32
167	0.5179	0.5150	3.03
168	0.5441	0.5422	3.19
169	0.5093	0.5072	2.98
170	0.5648	0.5628	3.31
171	0.5486	0.5464	3.21
172	0.5395	0.5373	3.16
173	0.5496	0.5478	3.22
174	0.5554	0.5535	3.26
175	0.5057	0.5039	2.96
176	0.4934	0.4908	2.89
177	0.5446	0.5418	3.19
178	0.5862	0.5842	3.44
179	0.5378	0.5355	3.15
180	0.4857	0.4830	2.84
181	0.5039	0.5010	2.95
182	0.5347	0.5319	3.13
183	0.4890	0.4872	2.87
184	0.5204	0.5190	3.05
185	0.4760	0.4742	2.79
186	0.4552	0.4541	2.67
187	0.5124	0.5112	3.01
188	0.4534	0.4518	2.66
189	0.4889	0.4869	2.86
190	0.4535	0.4511	2.65
191	0.4697	0.4665	2.74
192	0.5171	0.5140	3.02
193	0.5309	0.5284	3.11
194	0.4645	0.4616	2.72
195	0.5258	0.5224	3.07
196	0.4570	0.4542	2.67
197	0.4303	0.4263	2.51
198	0.4673	0.4645	2.73
199	0.4778	0.4752	2.80
200	0.4698	0.4679	2.75
