#Epoch	RMSE	MAE	MAPE(%)
140	0.1724	0.1335	2.35
141	0.1729	0.1338	2.36
142	0.1716	0.1323	2.33
143	0.1721	0.1325	2.33
144	0.1711	0.1315	2.31
145	0.1706	0.1307	2.29
146	0.1708	0.1305	2.28
147	0.1703	0.1300	2.28
148	0.1725	0.1322	2.32
149	0.1711	0.1304	2.28
150	0.1732	0.1322	2.32
151	0.1712	0.1298	2.27
152	0.1724	0.1308	2.29
153	0.1725	0.1303	2.28
154	0.1717	0.1287	2.24
155	0.1717	0.1287	2.24
156	0.1716	0.1285	2.24
157	0.1716	0.1280	2.22
158	0.1706	0.1270	2.21
159	0.1710	0.1270	2.20
160	0.1721	0.1281	2.22
161	0.1721	0.1277	2.22
162	0.1737	0.1289	2.24
163	0.1742	0.1288	2.23
164	0.1752	0.1295	2.25
165	0.1754	0.1286	2.23
166	0.1758	0.1279	2.21
167	0.1750	0.1263	2.18
168	0.1761	0.1267	2.18
169	0.1753	0.1259	2.17
170	0.1756	0.1260	2.17
171	0.1748	0.1250	2.15
172	0.1756	0.1258	2.16
173	0.1758	0.1252	2.15
174	0.1766	0.1262	2.17
175	0.1777	0.1266	2.17
176	0.1793	0.1271	2.18
177	0.1808	0.1277	2.19
178	0.1824	0.1279	2.19
179	0.1832	0.1277	2.18
180	0.1846	0.1276	2.18
181	0.1843	0.1270	2.16
182	0.1850	0.1267	2.16
183	0.1845	0.1264	2.15
184	0.1841	0.1267	2.16
185	0.1838	0.1259	2.14
186	0.1836	0.1263	2.15
187	0.1838	0.1260	2.14
188	0.1844	0.1265	2.15
189	0.1860	0.1264	2.15
190	0.1879	0.1270	2.15
191	0.1903	0.1282	2.18
192	0.1924	0.1296	2.20
193	0.1944	0.1306	2.22
194	0.1970	0.1314	2.22
195	0.1984	0.1317	2.23
196	0.1988	0.1318	2.22
197	0.1983	0.1311	2.21
198	0.1975	0.1302	2.19
199	0.1954	0.1285	2.16
200	0.1931	0.1268	2.13
