#Epoch	RMSE	MAE	MAPE(%)
168	0.1440	0.1319	1.90
169	0.1043	0.0861	1.23
170	0.1291	0.1170	1.69
171	0.1398	0.1245	1.79
172	0.1073	0.0916	1.32
173	0.1408	0.1287	1.85
174	0.0997	0.0806	1.15
175	0.1278	0.1157	1.67
176	0.1287	0.1123	1.61
177	0.1074	0.0926	1.33
178	0.1354	0.1224	1.76
179	0.0934	0.0731	1.04
180	0.1265	0.1140	1.64
181	0.1173	0.1003	1.44
182	0.1107	0.0964	1.38
183	0.1327	0.1192	1.71
184	0.0913	0.0701	1.00
185	0.1292	0.1169	1.68
186	0.1084	0.0902	1.29
187	0.1119	0.0980	1.41
188	0.1319	0.1178	1.69
189	0.0881	0.0652	0.93
190	0.1290	0.1164	1.68
191	0.1003	0.0797	1.14
192	0.1100	0.0957	1.37
193	0.1281	0.1133	1.63
194	0.0868	0.0627	0.89
195	0.1327	0.1197	1.72
196	0.0951	0.0716	1.02
197	0.1091	0.0949	1.36
198	0.1257	0.1098	1.58
199	0.0867	0.0623	0.89
200	0.1369	0.1240	1.78
