#Epoch	RMSE	MAE	MAPE(%)
81	0.2384	0.2378	2.43
82	0.2040	0.2032	2.08
83	0.2024	0.2019	2.06
84	0.2565	0.2560	2.62
85	0.2743	0.2740	2.80
86	0.1957	0.1947	1.99
87	0.1965	0.1957	2.00
88	0.2115	0.2108	2.15
89	0.2002	0.1989	2.03
90	0.1945	0.1937	1.98
91	0.2357	0.2351	2.40
92	0.1727	0.1721	1.76
93	0.1988	0.1976	2.02
94	0.1915	0.1910	1.95
95	0.2100	0.2094	2.14
96	0.2205	0.2203	2.25
97	0.1895	0.1889	1.93
98	0.1914	0.1908	1.95
99	0.1861	0.1855	1.90
100	0.2180	0.2166	2.21
101	0.2323	0.2320	2.37
102	0.2484	0.2471	2.53
103	0.2294	0.2280	2.33
104	0.2867	0.2859	2.92
105	0.2075	0.2073	2.12
106	0.2017	0.2004	2.05
107	0.1822	0.1820	1.86
108	0.1531	0.1516	1.55
109	0.1635	0.1630	1.67
110	0.2085	0.2069	2.12
111	0.1684	0.1678	1.72
112	0.2051	0.2041	2.09
113	0.1620	0.1614	1.65
114	0.1277	0.1269	1.30
115	0.1370	0.1361	1.39
116	0.1021	0.1018	1.04
117	0.1029	0.1015	1.04
118	0.1157	0.1152	1.18
119	0.1206	0.1198	1.22
120	0.1152	0.1142	1.17
121	0.1888	0.1881	1.92
122	0.2485	0.2485	2.54
123	0.2748	0.2745	2.81
124	0.2565	0.2561	2.62
125	0.2338	0.2323	2.38
126	0.1465	0.1461	1.49
127	0.1301	0.1274	1.30
128	0.1005	0.1000	1.02
129	0.0729	0.0703	0.72
130	0.0684	0.0659	0.67
131	0.0636	0.0620	0.63
132	0.0717	0.0698	0.71
133	0.0206	0.0187	0.19
134	0.0252	0.0231	0.24
135	0.0378	0.0331	0.34
136	0.0460	0.0430	0.44
137	0.0472	0.0462	0.47
138	0.0846	0.0834	0.85
139	0.0982	0.0973	0.99
140	0.1425	0.1421	1.45
141	0.1749	0.1739	1.78
142	0.1013	0.1011	1.03
143	0.0862	0.0822	0.84
144	0.1020	0.1017	1.04
145	0.1513	0.1509	1.54
146	0.1879	0.1871	1.91
147	0.1864	0.1863	1.90
148	0.1949	0.1945	1.99
149	0.1526	0.1525	1.56
150	0.1527	0.1522	1.56
151	0.1461	0.1456	1.49
152	0.0891	0.0886	0.91
153	0.1161	0.1154	1.18
154	0.0712	0.0706	0.72
155	0.0140	0.0110	0.11
156	0.0194	0.0145	0.15
157	0.0152	0.0114	0.12
158	0.0272	0.0220	0.22
159	0.0446	0.0424	0.43
160	0.0699	0.0696	0.71
161	0.0602	0.0554	0.57
162	0.0433	0.0431	0.44
163	0.0290	0.0258	0.26
164	0.1253	0.1240	1.27
165	0.1371	0.1351	1.38
166	0.1849	0.1822	1.86
167	0.1325	0.1296	1.32
168	0.1441	0.1400	1.43
169	0.1312	0.1291	1.32
170	0.0878	0.0850	0.87
171	0.0169	0.0147	0.15
172	0.0235	0.0207	0.21
173	0.0411	0.0394	0.40
174	0.0788	0.0779	0.80
175	0.0983	0.0968	0.99
176	0.1047	0.1043	1.07
177	0.0947	0.0923	0.94
178	0.0985	0.0981	1.00
179	0.0781	0.0760	0.78
180	0.1009	0.1000	1.02
181	0.0519	0.0488	0.50
182	0.1967	0.1963	2.01
183	0.2999	0.2998	3.07
184	0.2878	0.2870	2.93
185	0.3593	0.3591	3.67
186	0.3287	0.3277	3.35
187	0.2057	0.2050	2.10
188	0.0458	0.0436	0.45
189	0.1205	0.1194	1.22
190	0.0947	0.0940	0.96
191	0.1168	0.1160	1.19
192	0.1234	0.1228	1.26
193	0.1437	0.1431	1.46
194	0.1405	0.1402	1.43
195	0.1287	0.1274	1.30
196	0.1554	0.1551	1.59
197	0.1387	0.1375	1.41
198	0.1259	0.1257	1.29
199	0.1547	0.1536	1.57
200	0.1551	0.1550	1.58
