#Epoch	RMSE	MAE	MAPE(%)
178	0.0141	0.0140	0.12
179	0.0140	0.0139	0.12
180	0.0140	0.0139	0.12
181	0.0140	0.0139	0.12
182	0.0141	0.0139	0.12
183	0.0140	0.0139	0.12
184	0.0139	0.0137	0.11
185	0.0140	0.0138	0.12
186	0.0140	0.0138	0.11
187	0.0140	0.0137	0.11
188	0.0139	0.0137	0.11
189	0.0139	0.0137	0.11
190	0.0139	0.0137	0.11
191	0.0139	0.0137	0.11
192	0.0139	0.0136	0.11
193	0.0139	0.0136	0.11
194	0.0139	0.0136	0.11
195	0.0138	0.0135	0.11
196	0.0138	0.0135	0.11
197	0.0138	0.0135	0.11
198	0.0138	0.0135	0.11
199	0.0138	0.0135	0.11
200	0.0138	0.0134	0.11
