#Epoch	RMSE	MAE	MAPE(%)
76	1.1231	0.8116	1.81
77	1.1453	0.8351	1.86
78	1.1394	0.8296	1.85
79	1.1674	0.8606	1.92
80	1.1596	0.8525	1.90
81	1.1786	0.8755	1.95
82	1.1779	0.8750	1.95
83	1.1830	0.8834	1.97
84	1.1932	0.8955	2.00
85	1.1895	0.8940	1.99
86	1.1966	0.9046	2.02
87	1.1911	0.9008	2.01
88	1.1878	0.9003	2.01
89	1.1831	0.8984	2.00
90	1.1791	0.8974	2.00
91	1.1712	0.8920	1.99
92	1.1600	0.8828	1.97
93	1.1519	0.8774	1.96
94	1.1406	0.8680	1.94
95	1.1313	0.8606	1.92
96	1.1200	0.8508	1.90
97	1.1116	0.8448	1.89
98	1.0987	0.8331	1.86
99	1.0853	0.8206	1.83
100	1.0735	0.8100	1.81
101	1.0638	0.8016	1.79
102	1.0543	0.7934	1.77
103	1.0447	0.7848	1.75
104	1.0356	0.7765	1.73
105	1.0241	0.7654	1.71
106	1.0148	0.7569	1.69
107	1.0053	0.7478	1.67
108	0.9941	0.7362	1.64
109	0.9845	0.7267	1.62
110	0.9779	0.7211	1.61
111	0.9681	0.7112	1.59
112	0.9594	0.7024	1.57
113	0.9519	0.6951	1.55
114	0.9433	0.6863	1.53
115	0.9356	0.6783	1.52
116	0.9288	0.6714	1.50
117	0.9212	0.6635	1.48
118	0.9152	0.6576	1.47
119	0.9099	0.6523	1.46
120	0.9023	0.6444	1.44
121	0.8966	0.6382	1.43
122	0.8862	0.6259	1.40
123	0.8818	0.6208	1.39
124	0.8732	0.6105	1.36
125	0.8697	0.6067	1.36
126	0.8623	0.5979	1.34
127	0.8594	0.5950	1.33
128	0.8540	0.5888	1.32
129	0.8497	0.5838	1.30
130	0.8462	0.5797	1.30
131	0.8406	0.5728	1.28
132	0.8396	0.5719	1.28
133	0.8352	0.5662	1.26
134	0.8295	0.5587	1.25
135	0.8263	0.5539	1.24
136	0.8245	0.5509	1.23
137	0.8227	0.5480	1.22
138	0.8204	0.5447	1.22
139	0.8204	0.5444	1.22
140	0.8203	0.5441	1.22
141	0.8223	0.5467	1.22
142	0.8257	0.5516	1.23
143	0.8269	0.5560	1.24
144	0.8269	0.5635	1.26
145	0.8345	0.5875	1.32
146	0.8772	0.6588	1.48
147	0.9225	0.7239	1.63
148	0.8062	0.5621	1.26
149	0.6761	0.3763	0.85
150	0.7079	0.4547	1.03
151	0.9077	0.6294	1.40
152	0.8699	0.5959	1.33
153	0.8494	0.5715	1.28
154	0.8725	0.6042	1.35
155	0.8764	0.6045	1.35
156	0.8809	0.6031	1.34
157	0.8872	0.6095	1.36
158	0.8935	0.6181	1.38
159	0.8976	0.6251	1.39
160	0.9003	0.6309	1.41
161	0.9014	0.6348	1.42
162	0.9001	0.6356	1.42
163	0.8953	0.6317	1.41
164	0.8911	0.6283	1.40
165	0.8854	0.6228	1.39
166	0.8788	0.6158	1.38
167	0.8755	0.6130	1.37
168	0.8705	0.6078	1.36
169	0.8662	0.6037	1.35
170	0.8611	0.5980	1.34
171	0.8558	0.5917	1.32
172	0.8498	0.5844	1.31
173	0.8443	0.5777	1.29
174	0.8398	0.5721	1.28
175	0.8375	0.5694	1.27
176	0.8337	0.5648	1.26
177	0.8327	0.5642	1.26
178	0.8293	0.5602	1.25
179	0.8291	0.5605	1.25
180	0.8248	0.5552	1.24
181	0.8240	0.5545	1.24
182	0.8223	0.5522	1.23
183	0.8182	0.5470	1.22
184	0.8174	0.5459	1.22
185	0.8157	0.5433	1.21
186	0.8120	0.5378	1.20
187	0.8123	0.5374	1.20
188	0.8093	0.5325	1.19
189	0.8083	0.5300	1.18
190	0.8098	0.5309	1.19
191	0.8097	0.5307	1.19
192	0.8119	0.5339	1.19
193	0.8167	0.5400	1.21
194	0.8246	0.5486	1.23
195	0.8424	0.5676	1.27
196	0.8771	0.6038	1.35
197	0.9231	0.6734	1.51
198	1.0295	0.8274	1.86
199	1.1073	0.9296	2.09
200	0.8129	0.5505	1.23
