#Epoch	RMSE	MAE	MAPE(%)
91	0.3100	0.2514	4.31
92	0.2226	0.1758	3.01
93	0.2137	0.1706	2.93
94	0.2377	0.1876	3.21
95	0.3261	0.2638	4.50
96	0.2583	0.2018	3.42
97	0.2044	0.1614	2.74
98	0.3452	0.3031	5.28
99	0.2306	0.1931	3.33
100	0.3567	0.3282	5.81
101	0.3634	0.3236	5.67
102	0.3094	0.2616	4.53
103	0.2132	0.1692	2.89
104	0.3201	0.2666	4.59
105	0.2556	0.2025	3.45
106	0.3399	0.2821	4.84
107	0.3073	0.2516	4.31
108	0.3193	0.2610	4.46
109	0.4101	0.3529	6.10
110	0.3047	0.2461	4.21
111	0.2826	0.2234	3.81
112	0.2991	0.2386	4.06
113	0.3401	0.2785	4.76
114	0.3841	0.3272	5.64
115	0.2706	0.2141	3.64
116	0.3164	0.2707	4.68
117	0.3742	0.3303	5.76
118	0.3016	0.2578	4.47
119	0.2690	0.2255	3.89
120	0.2692	0.2298	3.99
121	0.2647	0.2247	3.89
122	0.2554	0.2239	3.91
123	0.2417	0.2172	3.83
124	0.2504	0.2281	4.04
125	0.3397	0.3127	5.54
126	0.2704	0.2356	4.12
127	0.1349	0.1130	1.97
128	0.2447	0.1978	3.39
129	0.2140	0.1709	2.92
130	0.3047	0.2597	4.49
131	0.2435	0.1983	3.40
132	0.2179	0.1735	2.95
133	0.2591	0.2165	3.73
134	0.2239	0.1832	3.14
135	0.3783	0.3443	6.06
136	0.1868	0.1507	2.58
137	0.2965	0.2567	4.46
138	0.2150	0.1784	3.07
139	0.1783	0.1432	2.44
140	0.2146	0.1836	3.20
141	0.1559	0.1290	2.22
142	0.0965	0.0714	1.24
143	0.1997	0.1847	3.31
144	0.1721	0.1573	2.81
145	0.1768	0.1593	2.83
146	0.1953	0.1734	3.06
147	0.2027	0.1735	3.04
148	0.1895	0.1546	2.68
149	0.2203	0.1818	3.16
150	0.1812	0.1465	2.54
151	0.1994	0.1597	2.78
152	0.1893	0.1512	2.64
153	0.2168	0.1726	2.99
154	0.2835	0.2285	3.95
155	0.2321	0.1818	3.16
156	0.1903	0.1489	2.61
157	0.3151	0.2504	4.30
158	0.2458	0.1922	3.30
159	0.2317	0.1811	3.09
160	0.2095	0.1671	2.86
161	0.2874	0.2336	4.02
162	0.3488	0.2999	5.20
163	0.2699	0.2213	3.80
164	0.1982	0.1567	2.67
165	0.1744	0.1411	2.42
166	0.1271	0.1072	1.87
167	0.2926	0.2816	5.12
168	0.1317	0.1107	1.95
169	0.1691	0.1427	2.51
170	0.1338	0.1056	1.83
171	0.1966	0.1624	2.82
172	0.1916	0.1532	2.64
173	0.1989	0.1585	2.72
174	0.2145	0.1700	2.91
175	0.1992	0.1587	2.72
176	0.2188	0.1800	3.11
177	0.1135	0.0907	1.56
178	0.1984	0.1823	3.25
179	0.1736	0.1542	2.74
180	0.1260	0.0997	1.73
181	0.1323	0.1052	1.82
182	0.1009	0.0755	1.31
183	0.2373	0.2169	3.87
184	0.2045	0.1765	3.12
185	0.1345	0.1052	1.81
186	0.1871	0.1530	2.64
187	0.1382	0.1106	1.90
188	0.1727	0.1468	2.57
189	0.2119	0.1916	3.41
190	0.1056	0.0731	1.30
191	0.1074	0.0843	1.47
192	0.1197	0.0982	1.75
193	0.1139	0.0683	1.18
194	0.1291	0.0938	1.68
195	0.1239	0.0788	1.34
196	0.1237	0.0918	1.63
197	0.1139	0.0780	1.34
198	0.1688	0.1468	2.62
199	0.1106	0.0810	1.40
200	0.2178	0.1913	3.38
